date,tci_total,tci_short,tci_long,short_minus_long,short_share,long_share,tci_total_lag1,tci_total_roll5_mean,tci_total_roll5_std,tci_short_lag1,tci_short_roll5_mean,tci_short_roll5_std,tci_long_lag1,tci_long_roll5_mean,tci_long_roll5_std,system_es_forward_60d_5pct
2021-12-22,30.39398943161616,60.61702043969701,0.0035536528485681,60.61346678684844,1.9943752555445229,0.0001169195921635,30.299645782839445,30.086816236281795,0.2144400747483635,60.38520907301714,59.563574997803926,0.7703040278176485,0.0036195943230191,0.0036098290256994,2.887039453088751e-05,-0.09376460511847921
2021-12-23,30.439380989787008,60.628137256901226,0.0037605502498281,60.6243767066514,1.9917664316906811,0.0001235422708198,30.39398943161616,30.193359753586368,0.2302224945839088,60.61702043969701,59.91553523906059,0.7742605542119692,0.0035536528485681,0.0036353200906966,6.796191840776285e-05,-0.09376460511847921
2021-12-30,30.466635844579447,60.77196360406432,0.0033160897009645,60.76864751436335,1.9947054185464568,0.000108843316928,30.439380989787008,30.30446553211792,0.1991495381905655,60.628137256901226,60.28246687956516,0.6481880613520239,0.0037605502498281,0.0035727933003884,0.0001451968615148,-0.09376460511847921
2021-12-31,30.475749424642952,60.84625409348848,0.0033300505249354,60.842924042963546,1.9965466064728723,0.0001092688641888,30.466635844579447,30.415080294693,0.0643415773310553,60.77196360406432,60.64971689343363,0.1581583100104473,0.0033160897009645,0.003515987529463,0.0001711699036733,-0.09376460511847921
2022-01-03,30.60370659869511,61.213285971866846,0.0034118786895324,61.20987409317731,2.0001918974898576,0.0001114857992292,30.475749424642952,30.47589245786413,0.0699476274852935,60.84625409348848,60.81533227320358,0.2170593025648325,0.0033300505249354,0.0034744444027657,0.0001661149033768,-0.09376460511847921
2022-01-04,30.541998076387628,61.03048563969145,0.003547980727625,61.026937658963824,1.998247969469778,0.0001161672762453,30.60370659869511,30.50549418681843,0.0595716178401894,61.213285971866846,60.89802531320247,0.2041305453040739,0.0034118786895324,0.003473309978577,0.0001655886374216,-0.09376460511847921
2022-01-05,30.47341813840555,60.91567575401879,0.0035175286571886,60.9121582253616,1.9989774523274424,0.0001154294093695,30.541998076387628,30.51230161654214,0.0532355160082852,61.03048563969145,60.95553301262599,0.1544556216475896,0.003547980727625,0.0034247056600491,9.458795211622338e-05,-0.09376460511847921
2022-01-06,30.466080540991936,60.84221882999438,0.0035767401633483,60.83864208983103,1.9970477905135031,0.0001174007322187,30.47341813840555,30.512190555824635,0.0533311620855877,60.91567575401879,60.96958405781199,0.1395979313345359,0.0035175286571886,0.0034768357525259,9.215610055232576e-05,-0.09376460511847921
2022-01-07,30.43632511550272,60.964195448848336,0.0035348921707288,60.96066055667761,2.0030077618600632,0.0001161405707592,30.466080540991936,30.50430569399659,0.0605604128291685,60.84221882999438,60.993172328883965,0.1260750859687289,0.0035767401633483,0.0035178040816846,5.638503175581384e-05,-0.09376460511847921
2022-01-10,30.40417652860289,60.91878933504939,0.0036030048198244,60.91518633022957,2.003632273274684,0.0001185036146739,30.43632511550272,30.464399679978147,0.0458708581640857,60.964195448848336,60.93427300152047,0.0619867673545629,0.0035348921707288,0.003556029307743,3.0428593695415215e-05,-0.09376460511847921
2022-01-11,30.420990742616727,60.889576795628166,0.0036052396275555,60.88597155600061,2.0015645549087275,0.0001185115783393,30.40417652860289,30.440198213223965,0.0262866806417356,60.91878933504939,60.90609123270781,0.0399540116775229,0.0036030048198244,0.0035674810877291,3.558273789714156e-05,-0.09376460511847921
2022-01-12,30.70048438847319,61.69653726518697,0.0039433181715221,61.692593947015446,2.0096274861497485,0.0001284448193593,30.420990742616727,30.48561146323749,0.1093512332885624,60.889576795628166,61.06226353494145,0.3196078042020135,0.0036052396275555,0.0036526389905958,0.0001475327640323,-0.09376460511847921
2022-01-13,30.74751641813868,62.000592341105865,0.0034543359689334,61.99713800513693,2.0164422874990406,0.0001123452028436,30.70048438847319,30.54189863866684,0.1497731477919913,61.69653726518697,61.293938237163744,0.4635560765620366,0.0039433181715221,0.0036281581517128,0.000166970944404,-0.09376460511847921
2022-01-19,30.845458253332225,62.229128770957495,0.0033112585594041,62.22581751239809,2.017448671369144,0.0001073499551282,30.74751641813868,30.623725266232743,0.1787090736174751,62.000592341105865,61.54692490158558,0.5514092757223034,0.0034543359689334,0.0035834314294478,0.0002102954547058,-0.09376460511847921
2022-01-20,30.822439844330564,62.21259974075856,0.0032007358329867,62.20939900492558,2.0184190497236663,0.0001038443370853,30.845458253332225,30.707377929378275,0.152303420882866,62.229128770957495,61.80568698272741,0.4967978613357733,0.0033112585594041,0.0035029776320803,0.000258777752419,-0.09376460511847921
2022-01-21,31.01105119649722,62.5214859441578,0.0031496534861789,62.51833629067163,2.016103406105104,0.0001015655182477,30.822439844330564,30.825390020154373,0.1063458740505633,62.21259974075856,62.13206881243334,0.2736879097095489,0.0032007358329867,0.003411860403805,0.0002855515069653,-0.07927663349066927
2022-01-24,30.91579113411481,62.60884312488087,0.0053933397750715,62.6034497851058,2.025141224860766,0.0001744525880536,31.01105119649722,30.868451369282692,0.0892712386760121,62.5214859441578,62.31452998437212,0.2216713692124298,0.0031496534861789,0.0037018647245149,0.0008521735651129,-0.07927663349066927
2022-01-25,30.512398614149,59.78286056122908,0.0041001218527407,59.778760439376335,1.959297311143116,0.0001343755993945,30.91579113411481,30.821427808484763,0.1678922249261422,62.60884312488087,61.870983628396765,1.0557288813294137,0.0053933397750715,0.0038310219012763,0.0008538066876271,-0.07927663349066927
2022-01-26,30.31174822265359,60.23978935774276,0.0027839643692926,60.237005393373465,1.9873413079065607,9.184440134706565e-05,30.512398614149,30.71468580234904,0.2619792108230411,59.78286056122908,61.473115745753816,1.2094502800566809,0.0041001218527407,0.003725563063254,0.0009397336867782,-0.07927663349066927
2022-01-27,30.710463298023218,60.74122079273254,0.0033010036443437,60.7379197890882,1.9778672891803089,0.0001074879142105,30.31174822265359,30.69229049308757,0.2565403208511895,60.23978935774276,61.17883995614861,1.1721512139051744,0.0027839643692926,0.0037456166255254,0.0009293323799465,-0.07927663349066927
2022-01-28,30.79477808752328,60.76516590903531,0.0031947916771786,60.76197111735813,1.973229543539226,0.0001037445916349,30.710463298023218,30.649035871292774,0.2138247836683598,60.74122079273254,60.82757594912412,0.961372799311504,0.0033010036443437,0.0037546442637254,0.0009237014594651,-0.07927663349066927
2022-01-31,30.604052415947123,60.49395420036661,0.0032018889605601,60.49075231140605,1.976664834387896,0.0001046230387088,30.79477808752328,30.586688127659244,0.1673523981810359,60.76516590903531,60.40459816422126,0.3646993236870705,0.0031947916771786,0.0033163541008231,0.0004303129193684,-0.07927663349066927
2022-02-01,29.85629508537498,60.02707570468468,0.002839206585316,60.02423649809936,2.0105333073991742,9.509574370152769e-05,30.604052415947123,30.45546742190444,0.341143612629766,60.49395420036661,60.45344119291237,0.2860298364543547,0.0032018889605601,0.0030641710473382,0.0002103532472583,-0.07959452635792748
2022-02-02,29.98323313791215,60.817913018859706,0.0027900006872089,60.8151230181725,2.028397429293868,9.305202925834896e-05,29.85629508537498,30.38976440495615,0.3905535560596791,60.02707570468468,60.569065925135774,0.2930571781888036,0.002839206585316,0.0030653783109214,0.0002087528489319,-0.07959452635792748
2022-02-03,29.762649676688024,60.362575086283925,0.0036430102320453,60.35893207605188,2.0281317605120246,0.0001224020801783,29.98323313791215,30.200201680689112,0.4179510428251025,60.817913018859706,60.49333678384604,0.2876592436651362,0.0027900006872089,0.0031337796284617,0.0003074522392277,-0.07959452635792748
2022-02-04,29.88253490872698,60.560790581102765,0.0037135105514953,60.55707707055127,2.026628288599988,0.000124270265653,29.762649676688024,30.01775304492985,0.3014527896656086,60.362575086283925,60.45246171825953,0.2592467121718876,0.0036430102320453,0.0032375234033251,0.0003876044416538,-0.07959452635792748
2022-02-07,29.819660942353185,60.2096555794252,0.003770542795999,60.205885036629205,2.019126095894296,0.000126444858085,29.88253490872698,29.860874750211064,0.0732235670593955,60.560790581102765,60.39560199407125,0.2746315140948163,0.0037135105514953,0.0033512541704128,0.0004403072650984,-0.07356138786962317
2022-02-10,29.66262515566789,59.46347793543273,0.0037104230853521,59.459767512347376,2.0046599929497657,0.0001250874818354,29.819660942353185,29.822140764269648,0.1082485786848786,60.2096555794252,60.28288244022086,0.4575210352087889,0.003770542795999,0.0035254974704201,0.0003699617224957,-0.07356138786962317
2022-02-11,29.25960926499195,58.53235106125218,0.0034187092739154,58.52893235197826,2.0004488279781643,0.0001168405648535,29.66262515566789,29.677415989685606,0.2210671422343501,59.46347793543273,59.82577004869936,0.7456502108301711,0.0037104230853521,0.0036512391877614,0.0001230867043666,-0.0913760963026306
2022-02-14,29.22372279827945,58.69191555278866,0.0041213358590988,58.68779421692956,2.008365462467504,0.0001410270651534,29.25960926499195,29.56963061400389,0.277430243972191,58.53235106125218,59.49163814200031,0.8023985167863135,0.0034187092739154,0.0037469043131721,0.0002240159670873,-0.0913760963026306
2022-02-15,29.19882238712989,58.556685508098745,0.0046435077773399,58.55204200032141,2.0054468201398787,0.0001590306525302,29.22372279827945,29.432888109684477,0.2572682578072552,58.69191555278866,59.0908171273995,0.6552829861330106,0.0041213358590988,0.003932903758341,0.0004196949911955,-0.0913760963026306
2022-02-16,28.649501673744265,57.35011662782446,0.0039846477398869,57.34613198008458,2.0017840896821872,0.0001390826194906,29.19882238712989,29.19885625596269,0.3228564149953202,58.556685508098745,58.51890933707936,0.6767311288720275,0.0046435077773399,0.0039757247471186,0.0004117930548971,-0.0913760963026306
2022-02-17,28.44530236237312,56.755945417394095,0.0040010146069744,56.75194440278712,1.9952660265081144,0.000140656427413,28.649501673744265,28.95539169730373,0.3398729895456192,57.35011662782446,57.97740283347163,0.7796807784973768,0.0039846477398869,0.004033843051443,0.0003901880364888,-0.0913760963026306
2022-02-18,28.30177752986643,56.341587648634594,0.0036882876024181,56.33789936103218,1.9907437824065355,0.0001303199984003,28.44530236237312,28.76382535027863,0.3817703681364749,56.755945417394095,57.539250150948114,0.943137900755258,0.0040010146069744,0.0040877587171436,0.0003123197170051,-0.0913760963026306
2022-02-23,28.235197717852884,56.1800030711121,0.0037402624227862,56.17626280868931,1.989715235306815,0.0001324680797408,28.30177752986643,28.56612033419332,0.346770302677498,56.341587648634594,57.0368676546128,0.8607577744670187,0.0036882876024181,0.0040115440298811,0.0003400884842238,-0.0913760963026306
2022-02-24,28.10632353558263,55.67104363509521,0.0035003266992321,55.66754330839598,1.9807301927843968,0.0001245387606387,28.235197717852884,28.34762056388387,0.1863537894389563,56.1800030711121,56.459739280012094,0.564758863975988,0.0037402624227862,0.0037829078142595,0.0001891524628935,-0.0913760963026306
2022-02-25,27.04081475063127,52.481386180914,0.0033157227618102,52.47807045815219,1.9408211869684444,0.0001226191885262,28.10632353558263,28.025883179261267,0.5045142574660478,55.67104363509521,55.48599319063,1.5419712837059247,0.0035003266992321,0.0036491228186442,0.0002310688302105,-0.0913760963026306
2022-02-28,26.754641888916293,52.03566799428682,0.0029439046543943,52.03272408963242,1.9449211172526943,0.0001100334165045,27.04081475063127,27.687751084569904,0.654392631337868,52.481386180914,54.54193770600855,1.882771293115902,0.0033157227618102,0.0034377008281281,0.0002887810795739,-0.0913760963026306
2022-03-01,26.848700359291183,52.04809292687676,0.0035822545316372,52.044510672345126,1.938570293174923,0.0001334237592024,26.754641888916293,27.39713565045485,0.6396623439103435,52.03566799428682,53.68323876165698,1.8448762122247089,0.0029439046543943,0.003416494213972,0.0002730662919251,-0.0913760963026306
2022-03-02,26.5662459300238,51.40498721480518,0.0028276034400517,51.40215961136513,1.9349737012224943,0.0001064359430948,26.848700359291183,27.063345292889032,0.5434683534064052,52.04809292687676,52.72823559039559,1.5109125719465073,0.0035822545316372,0.0032339624174251,0.0002994004695204,-0.0913760963026306
2022-03-03,27.39756367339486,52.8378147339895,0.0022946275726436,52.83552010641685,1.928558880777384,8.375297891439375e-05,26.5662459300238,26.921593320451485,0.2829202921168403,51.40498721480518,52.16158981017445,0.4818163965412249,0.0028276034400517,0.0029928225921074,0.0004401956721668,-0.0913760963026306
